source,event_id,raw_header_event_id,record_id,waveform_detail_id,stream,raw_filename,network_code,station_id,location_code,component,sampling_interval_s,usable_duration_s,original_units,normalized_units,ndata,parsed_sample_count,raw_duration_derivation,pga_cm_s2,source_header_pga_cm_s2,pga_g,event_date,event_time_utc,latitude,longitude,partition,source_url_or_access_reference,preprocessing_status,source_processing_type,source_quality_class,raw_sha256,processed_sha256,data_license,data_citation,raw_redistribution_allowed,eligibility_status,eligibility_reason
ESM,EMSC-20170118_0000037,EMSC-20170118_0000037,IT.MSCT..HGN.D.EMSC-20170118_0000037.ACC.MP.ASC,,HGN,IT.MSCT..HGN.D.EMSC-20170118_0000037.ACC.MP.ASC,IT,MSCT,,horizontal acceleration,0.005,40,cm/s^2,m/s^2,8000,8000,explicit:DURATION_S,279.880432,279.880432,0.2853986142056665629955183472,2017-01-18,2017-01-18T10:25:24Z,42.5311,13.2927,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20170118_0000037&catalog=ESM&network=IT&station=MSCT&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,aa1e70f82fae6dd6fd8918c264a4c7b80b758c144dea3920767bb8104348e713,38786b8b28104336b504e58c634c9ab37230b4ffc08e20e664c344f561842dd6,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20170118_0000037,EMSC-20170118_0000037,IT.MSCT..HGE.D.EMSC-20170118_0000037.ACC.MP.ASC,,HGE,IT.MSCT..HGE.D.EMSC-20170118_0000037.ACC.MP.ASC,IT,MSCT,,horizontal acceleration,0.005,40,cm/s^2,m/s^2,8000,8000,explicit:DURATION_S,221.24202,221.24202,0.2256040747859870598012573101,2017-01-18,2017-01-18T10:25:24Z,42.5311,13.2927,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20170118_0000037&catalog=ESM&network=IT&station=MSCT&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,4b7e669df2ba0a39478b4c5c169afb71c30b9aac3257b8c0cb521b582b150303,092fd62f4e2ff8d429295f353f9ecf13d1dee81e4cfc62c3c575399adf54e481,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20170118_0000037,EMSC-20170118_0000037,IT.PCB..HGN.D.EMSC-20170118_0000037.ACC.MP.ASC,,HGN,IT.PCB..HGN.D.EMSC-20170118_0000037.ACC.MP.ASC,IT,PCB,,horizontal acceleration,0.005,43.83,cm/s^2,m/s^2,8766,8766,explicit:DURATION_S,550.443481,550.443481,0.5612961419037081980084942361,2017-01-18,2017-01-18T10:25:24Z,42.5311,13.2927,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20170118_0000037&catalog=ESM&network=IT&station=PCB&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,c34c3469a24f227d6cc78d37bfd74a39a584294c58ce65bfc31a91c5822cab11,7b1c752b4ade5bff22c3682f3f98844e8ec58ea39dc2c74aaa235378f2700b3b,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0004,IT-1997-0004,IT.NCR..HNE.D.IT-1997-0004.ACC.MP.ASC,,HNE,IT.NCR..HNE.D.IT-1997-0004.ACC.MP.ASC,IT,NCR,,horizontal acceleration,0.005,28.875,cm/s^2,m/s^2,5775,5775,explicit:DURATION_S,251.514057,251.514057,0.2564729617147547837436841327,1997-09-26,1997-09-26T00:33:11Z,43.023,12.892,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0004&catalog=ESM&network=IT&station=NCR&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,8f9c02f1bac8b30eaf16d063697a2327b3b74f7ffa23666af152ac57487db4d6,88fb6958229ebb7c646bd3f8a3f7f7c78bb105dbfd6c9c0159367848f79d52fa,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0004,IT-1997-0004,IT.NCR..HNN.D.IT-1997-0004.ACC.MP.ASC,,HNN,IT.NCR..HNN.D.IT-1997-0004.ACC.MP.ASC,IT,NCR,,horizontal acceleration,0.005,28.875,cm/s^2,m/s^2,5775,5775,explicit:DURATION_S,387.402534,387.402534,0.3950406448685330872418206013,1997-09-26,1997-09-26T00:33:11Z,43.023,12.892,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0004&catalog=ESM&network=IT&station=NCR&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,e09fb8d3bf66a997f02429fbf447f31edf9dcd177a2884436cfad46e7547dc1e,559136846c0eb6b704f64dfaf8b784cd7b004318cee6b696f4234009de3d1827,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0004,IT-1997-0004,IT.ASS..HNN.D.IT-1997-0004.ACC.MP.ASC,,HNN,IT.ASS..HNN.D.IT-1997-0004.ACC.MP.ASC,IT,ASS,,horizontal acceleration,0.005,25.6,cm/s^2,m/s^2,5120,5120,explicit:DURATION_S,151.793668,151.793668,0.1547864642869889309805081246,1997-09-26,1997-09-26T00:33:11Z,43.023,12.892,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0004&catalog=ESM&network=IT&station=ASS&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,bdd7fb2d9077ec113430e9f14bc007800debccdd5d188dc0fdb06132d61a1f87,0603519d8ddfdcc418ab85d565b5b815ba9c172649336be3d7315a2209beea5e,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0004,IT-1997-0004,IT.CLF..HNN.D.IT-1997-0004.ACC.MP.ASC,,HNN,IT.CLF..HNN.D.IT-1997-0004.ACC.MP.ASC,IT,CLF,,horizontal acceleration,0.005,44.45,cm/s^2,m/s^2,8890,8890,explicit:DURATION_S,271.424901,271.424901,0.2767763721556290884246914084,1997-09-26,1997-09-26T00:33:11Z,43.023,12.892,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0004&catalog=ESM&network=IT&station=CLF&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,dbc918ff94f4431069bc3a3be8f19db7a3ae19b8c25d603d4b8d31ffb2634d15,8666d875a1120d2de71bec85a45dc4f9dc58ed316ded7edd4319a0f203005844,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0091,IT-1997-0091,IT.NCR..HNE.D.IT-1997-0091.ACC.MP.ASC,,HNE,IT.NCR..HNE.D.IT-1997-0091.ACC.MP.ASC,IT,NCR,,horizontal acceleration,0.005,37.2,cm/s^2,m/s^2,7440,7440,explicit:DURATION_S,295.943862,295.943862,0.3017787542127026048650660521,1997-10-06,1997-10-06T23:24:51Z,43.023,12.849,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0091&catalog=ESM&network=IT&station=NCR&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,e136624ee21c6a992cbb528deced8555ee9e0bd196cd5d64ea7c2e6ca93ef6c0,9ee3f250f34eb1a5fe4d4b96d37825032a4bc141e254380000ad407ab0aa04c5,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0091,IT-1997-0091,IT.NCR2..HNN.D.IT-1997-0091.ACC.MP.ASC,,HNN,IT.NCR2..HNN.D.IT-1997-0091.ACC.MP.ASC,IT,NCR2,,horizontal acceleration,0.005,29,cm/s^2,m/s^2,5800,5800,explicit:DURATION_S,520.700385,520.700385,0.5309666246883492324086206809,1997-10-06,1997-10-06T23:24:51Z,43.023,12.849,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0091&catalog=ESM&network=IT&station=NCR2&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,31cf3b022f06be0ae4c160d30cc95d28314bdf5e6ece7bd0f10f82d523827b7c,083f1109a14dd8bad26bd3158b48aedbe5c583fee6360c653ae3d4b7e54da3f3,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0091,IT-1997-0091,IT.NCB..HNE.D.IT-1997-0091.ACC.MP.ASC,,HNE,IT.NCB..HNE.D.IT-1997-0091.ACC.MP.ASC,IT,NCB,,horizontal acceleration,0.005,25.6,cm/s^2,m/s^2,5120,5120,explicit:DURATION_S,361.904642,361.904642,0.3690400309993728745290185741,1997-10-06,1997-10-06T23:24:51Z,43.023,12.849,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0091&catalog=ESM&network=IT&station=NCB&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,0b8d7fc78a5b33ff180d9ce7d580e1abc032e6ab1e43257137cb8171dbb4870f,bf6ffa2707e368993bacc0c9c144bb62a1789faac51219078903c8089e1df66a,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0091,IT-1997-0091,IT.NCM..HNE.D.IT-1997-0091.ACC.MP.ASC,,HNE,IT.NCM..HNE.D.IT-1997-0091.ACC.MP.ASC,IT,NCM,,horizontal acceleration,0.005,37.35,cm/s^2,m/s^2,7470,7470,explicit:DURATION_S,168.982039,168.982039,0.1723137248703685764251808722,1997-10-06,1997-10-06T23:24:51Z,43.023,12.849,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0091&catalog=ESM&network=IT&station=NCM&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,0546c50afed4f3205a5f646bfae06e4847869bc1f04a88ddf6d21691ac2c54de,2c03e82add3ffac1baed607e12f7c955491573e1f493acf737937e7f02ad0e9c,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20161026_0000095,EMSC-20161026_0000095,IT.PRE..HGE.D.EMSC-20161026_0000095.ACC.MP.ASC,,HGE,IT.PRE..HGE.D.EMSC-20161026_0000095.ACC.MP.ASC,IT,PRE,,horizontal acceleration,0.005,83.68,cm/s^2,m/s^2,16736,16736,explicit:DURATION_S,253.5513,253.5513,0.2585503714316305772103623562,2016-10-26,2016-10-26T19:18:06Z,42.9101,13.1406,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&catalog=ESM&network=IT&station=PRE&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,901e647e43e8a10865871f691dd83b5aa428e627d01f4937c44b1ab88ae5ceb8,98a1df996eaadf6620e6d2ff6d0edfb1e37f95949cf7491510acb151a4a85b1c,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20161026_0000095,EMSC-20161026_0000095,8P.T1216..HNE.D.EMSC-20161026_0000095.ACC.MP.ASC,,HNE,8P.T1216..HNE.D.EMSC-20161026_0000095.ACC.MP.ASC,8P,T1216,,horizontal acceleration,0.005,87.3,cm/s^2,m/s^2,17460,17460,explicit:DURATION_S,197.911758,197.911758,0.201813828371564193684897493,2016-10-26,2016-10-26T19:18:06Z,42.9101,13.1406,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&catalog=ESM&network=8P&station=T1216&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BEST,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BEST,2398147cce65bea09b198d7d6320331acd6f4cefcb52098c13d6bb5a81926f95,70305d64ea0ccc506a01cf4046fc7cf7126dba9be0ab80c179ff64c41c073b71,CC-BY4_0 (http://creativecommons.org/licenses/by/4.0/),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20161026_0000095,EMSC-20161026_0000095,IT.FOC..HGE.D.EMSC-20161026_0000095.ACC.MP.ASC,,HGE,IT.FOC..HGE.D.EMSC-20161026_0000095.ACC.MP.ASC,IT,FOC,,horizontal acceleration,0.005,80,cm/s^2,m/s^2,16000,16000,explicit:DURATION_S,611.833923,611.833923,0.6238969709329893490641554455,2016-10-26,2016-10-26T19:18:06Z,42.9101,13.1406,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&catalog=ESM&network=IT&station=FOC&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,b622607fe42c8ec36fddb92df9ad8f1048650ee2b921ed897569e150307c9e09,cae06f627f2ac99b104fa11daa00068fa9be78e13a3c20e6e9727dcf9b82daae,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20161026_0000095,EMSC-20161026_0000095,IT.MMO..HGE.D.EMSC-20161026_0000095.ACC.MP.ASC,,HGE,IT.MMO..HGE.D.EMSC-20161026_0000095.ACC.MP.ASC,IT,MMO,,horizontal acceleration,0.005,43.455,cm/s^2,m/s^2,8691,8691,explicit:DURATION_S,166.928251,166.928251,0.1702194439487490631357293265,2016-10-26,2016-10-26T19:18:06Z,42.9101,13.1406,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&catalog=ESM&network=IT&station=MMO&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,7e6e2391d56affbbc3d0563378f6cad22ed874e80dbe30061db7b19b0b36b51b,926bf24796263bd695f6a0ecdcecd09598628f1e408c0b8c5697d4e8ee20aa56,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1980-0012,IT-1980-0012,IT.CLT..HNN.D.IT-1980-0012.ACC.MP.ASC,,HNN,IT.CLT..HNN.D.IT-1980-0012.ACC.MP.ASC,IT,CLT,,horizontal acceleration,0.005,130.205,cm/s^2,m/s^2,26041,26041,explicit:DURATION_S,155.076475,155.076475,0.158133995808966364660714923,1980-11-23,1980-11-23T18:34:53Z,40.76,15.31,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1980-0012&catalog=ESM&network=IT&station=CLT&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=UNDEF,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,UNDEF,e079b30402a1ec130036e8785e01e7235dfc3691ddf1fbfcd859baaf6a61cc2f,0e2b512ab75b2d1582e77644ec5f156745a6f2c98579f03dd2eea2b1b4b71ee6,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1980-0012,IT-1980-0012,IT.STR..HNN.D.IT-1980-0012.ACC.MP.ASC,,HNN,IT.STR..HNN.D.IT-1980-0012.ACC.MP.ASC,IT,STR,,horizontal acceleration,0.005,130.165,cm/s^2,m/s^2,26033,26033,explicit:DURATION_S,220.988576,220.988576,0.2253456338301050817557473755,1980-11-23,1980-11-23T18:34:53Z,40.76,15.31,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1980-0012&catalog=ESM&network=IT&station=STR&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=UNDEF,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,UNDEF,26a00a87a4c165711fde48a78e6c960bc2dba36f83163ae65512cd3af46dc633,c8361e907eca618103db85e849c75e1436ec3cb78238bc2b9f36fa150a567697,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1980-0012,IT-1980-0012,IT.BRN..HNE.D.IT-1980-0012.ACC.MP.ASC,,HNE,IT.BRN..HNE.D.IT-1980-0012.ACC.MP.ASC,IT,BRN,,horizontal acceleration,0.005,78.84,cm/s^2,m/s^2,15768,15768,explicit:DURATION_S,171.415842,171.415842,0.1747955132486628971157326916,1980-11-23,1980-11-23T18:34:53Z,40.76,15.31,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1980-0012&catalog=ESM&network=IT&station=BRN&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,a4d2017c3711c6a8cfde6bb5f1344c6c33a8c9b7f103e521a6be825cfb207464,84269306f92fed63576fd1bc9fea0db5010e18d663526abb5a4ce2c89d8ed971,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1980-0012,IT-1980-0012,IT.CLT..HNE.D.IT-1980-0012.ACC.MP.ASC,,HNE,IT.CLT..HNE.D.IT-1980-0012.ACC.MP.ASC,IT,CLT,,horizontal acceleration,0.005,130.205,cm/s^2,m/s^2,26041,26041,explicit:DURATION_S,171.778518,171.778518,0.1751653398459208802190350425,1980-11-23,1980-11-23T18:34:53Z,40.76,15.31,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1980-0012&catalog=ESM&network=IT&station=CLT&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=UNDEF,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,UNDEF,ad41748f85ceb271a73fa1bff74e0fba3c8bc90805cf255132b108c6fdae493c,aa606d7618c213e257976387a7d277c1452b1b19fbee6703ef649f90dd507cb7,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0105,IT-1997-0105,IT.NCR..HNE.D.IT-1997-0105.ACC.MP.ASC,,HNE,IT.NCR..HNE.D.IT-1997-0105.ACC.MP.ASC,IT,NCR,,horizontal acceleration,0.005,29.25,cm/s^2,m/s^2,5850,5850,explicit:DURATION_S,156.029393,156.029393,0.1591057017432048660857683307,1997-10-07,1997-10-07T05:09:55Z,43.031,12.862,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0105&catalog=ESM&network=IT&station=NCR&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=UNDEF,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,UNDEF,1c4df1a10e9cccc0facc8e1cb61c9acd17dba854231c1753f2d5b0c7fa674798,a0aa2bcf6d005d69686476449ab2825f4c870950b6ef4e1e9270673d7f59c5ff,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0105,IT-1997-0105,IT.NCR2..HNN.D.IT-1997-0105.ACC.MP.ASC,,HNN,IT.NCR2..HNN.D.IT-1997-0105.ACC.MP.ASC,IT,NCR2,,horizontal acceleration,0.005,22,cm/s^2,m/s^2,4400,4400,explicit:DURATION_S,284.942652,284.942652,0.2905606420133276909036215221,1997-10-07,1997-10-07T05:09:55Z,43.031,12.862,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0105&catalog=ESM&network=IT&station=NCR2&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,c617b4d833b2e8e3bcce70092bd328568b6f2dc9db3ea6da1c35ff6a848d8b2f,c9b67a8790194f4ebdeb4f7c743c4238b037d6e799b7520ad9e2aba70aa147c0,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
